item_id,category_code,std_name,std_spec,std_unit,part_type,maker,maker_pn,supplier,department,model_ref,stock_prev,stock_current,safety_stock,moq,lead_time,source_file,source_sheet,source_row,original_name_a,original_name_bc,mapping_status,notes,created_at
RM-000110,RM,하네스 7번 마그네틱보드 연결 4핀,마그네틱보드 연결 4핀,,CABLE,,,HLP,조립,ADX6000FB ADX6000s,0.0,,,,,A,26.03월,113,하네스 7번,"DF19G-20S-1C(0.5) (2EA) (160mm) (ADX6000s용)
LVDS 케이블 (하네스 7번)",mapped,matched to file B row 218 (score=5),2026-04-10T21:26:09
RM-000111,RM,하네스 8번 CJ4003 잭 (관전류 짹 + 2핀케이블),CJ4003 잭 (관전류 짹 + 2핀케이블),,CABLE,,,HLP,조립,DX3000,98.0,,,,,A,26.03월,114,하네스 8번,CJ4003 JACK  (관전류 짹 + 2핀케이블) - 하네스8,mapped,matched to file B row 32 (score=10),2026-04-10T21:26:09
RM-000112,RM,LCD GUIDE ABS 난연 화이트,ABS 난연 화이트,,ABS 난연,,,천우,조립,DX3000,340.0,,,,,A,26.03월,115,LCD GUIDE,LCD GUIDE,mapped,matched to file B row 5 (score=8),2026-04-10T21:26:09
RM-000113,RM,LCD GUIDE (사파리),,,ABS 난연,,,HLP,조립,DX3000,247.0,,,,,A,26.03월,116,LCD GUIDE (사파리),LCD GUIDE,mapped,matched to file B row 5 (score=5),2026-04-10T21:26:09
RM-000114,RM,FRONT COVER (듀얼 슬라이드) ABS 난연 블랙,ABS 난연 블랙,,ABS 난연,,,천우,조립,DX3000블랙,302.0,,,,,A,26.03월,117,FRONT COVER (듀얼 슬라이드),FRONT COVER (듀얼 슬라이드),mapped,matched to file B row 9 (score=10),2026-04-10T21:26:09
RM-000115,RM,FRONT COVER (듀얼 슬라이드) ABS 난연 블랙 (홀작업 완료),ABS 난연 블랙 (홀작업 완료),,ABS 난연,,,천우,조립,DX3000블랙,0.0,,,,,A,26.03월,118,FRONT COVER (듀얼 슬라이드),FRONT COVER (듀얼 슬라이드),mapped,matched to file B row 9 (score=10),2026-04-10T21:26:09
RM-000116,RM,FRONT COVER (듀얼 슬라이드) ABS 난연 화이트,ABS 난연 화이트,,ABS 난연,,,천우,조립,DX3000블랙,306.0,,,,,A,26.03월,119,FRONT COVER (듀얼 슬라이드),FRONT COVER (듀얼 슬라이드),mapped,matched to file B row 9 (score=10),2026-04-10T21:26:09
RM-000117,RM,REAR COVER ABS 난연 블랙,ABS 난연 블랙,,ABS 난연,,,천우,조립,DX3000 블랙,40.0,,,,,A,26.03월,120,REAR COVER,REAR COVER ,mapped,matched to file B row 11 (score=7),2026-04-10T21:26:09
RM-000118,RM,REAR COVER ABS 난연 화이트,ABS 난연 화이트,,ABS 난연,,,천우,조립,DX3000 블랙,372.0,,,,,A,26.03월,121,REAR COVER,REAR COVER ,mapped,matched to file B row 11 (score=7),2026-04-10T21:26:09
RM-000119,RM,BATTERY COVER ABS 난연 블랙 + 블랙,ABS 난연 블랙 + 블랙,,ABS 난연,,,천우,조립,ADX4000W,525.0,,,,,A,26.03월,122,BATTERY COVER,BATTERY COVER,mapped,matched to file B row 94 (score=7),2026-04-10T21:26:09
RM-000120,RM,BATTERY COVER ABS 난연 화이트,ABS 난연 화이트,,ABS 난연,,,천우,조립,ADX4000W,0.0,,,,,A,26.03월,123,BATTERY COVER,BATTERY COVER,mapped,matched to file B row 94 (score=7),2026-04-10T21:26:09
RM-000121,RM,BATTERY COVER ABS 난연 화이트 + 진한 회색,ABS 난연 화이트 + 진한 회색,,ABS 난연,,,천우,조립,ADX4000W,2109.0,,,,,A,26.03월,124,BATTERY COVER,BATTERY COVER,mapped,matched to file B row 94 (score=7),2026-04-10T21:26:09
RM-000122,RM,POWER BUTTON ABS 난연 화이트 + 밝은 회색,ABS 난연 화이트 + 밝은 회색,,ABS 난연,,,천우,조립,DX3000,60.0,,,,,A,26.03월,125,POWER BUTTON,POWER BUTTON,mapped,matched to file B row 8 (score=9),2026-04-10T21:26:09
RM-000123,RM,EX BUTTON ABS 난연 화이트 + 밝은 회색,ABS 난연 화이트 + 밝은 회색,,ABS 난연,,,천우,조립,DX3000,540.0,,,,,A,26.03월,126,EX BUTTON,EX BUTTON (개당 두개씩),mapped,matched to file B row 16 (score=6),2026-04-10T21:26:09
RM-000124,RM,NAVI KEY ABS 난연 화이트 + 밝은 회색,ABS 난연 화이트 + 밝은 회색,,ABS 난연,,,천우,조립,DX3000,94.0,,,,,A,26.03월,127,NAVI KEY,NAVI KEY,mapped,matched to file B row 6 (score=8),2026-04-10T21:26:09
RM-000125,RM,DECO GUIDE ABS 난연 화이트 + 진한 회색,ABS 난연 화이트 + 진한 회색,,ABS 난연,,,천우,조립,ADX6000 공용,759.0,,,,,A,26.03월,128,DECO GUIDE,Black Deco Guide,mapped,matched to file B row 171 (score=7),2026-04-10T21:26:09
RM-000126,RM,20cm CONE ABS 난연 블랙 + 블랙 무광,ABS 난연 블랙 + 블랙 무광,,ABS 난연,,,천우,조립,DX3000 화이트,0.0,,,,,A,26.03월,129,20cm CONE,20cm CONE  ,mapped,matched to file B row 19 (score=9),2026-04-10T21:26:09
RM-000127,RM,20cm CONE ABS 난연 화이트,ABS 난연 화이트,,ABS 난연,,,천우,조립,DX3000 화이트,592.0,,,,,A,26.03월,130,20cm CONE,20cm CONE  ,mapped,matched to file B row 19 (score=9),2026-04-10T21:26:09
RM-000128,RM,15cm CONE ABS 난연 화이트,ABS 난연 화이트,,ABS 난연,,,천우,조립,DX3000 화이트,129.0,,,,,A,26.03월,131,15cm CONE,15cm CONE ,mapped,matched to file B row 21 (score=9),2026-04-10T21:26:09
RM-000129,RM,X-CAP (기본) ABS 화이트 + 진한 회색,ABS 화이트 + 진한 회색,,ABS 난연,,,천우,조립,DX3000,214.0,,,,,A,26.03월,132,X-CAP (기본),X-CAP (기본),mapped,matched to file B row 22 (score=7),2026-04-10T21:26:09
RM-000130,RM,X-CAP 체결형 (신형) ABS 난연 화이트 + 진한 회색,ABS 난연 화이트 + 진한 회색,,ABS 난연,,,천우,조립,DX3000 ADX4000W,484.0,,,,,A,26.03월,133,X-CAP 체결형 (신형),X-CAP 체결형 (신형),mapped,matched to file B row 23 (score=8),2026-04-10T21:26:09
RM-000131,RM,"X-CAP 체결형 (구형, 일본용) ABS 난연 화이트 + 진한 회색",ABS 난연 화이트 + 진한 회색,,ABS 난연,,,천우,,,0.0,,,,,A,26.03월,134,"X-CAP 체결형 (구형, 일본용)",,raw_only,A단독: 파일 B/C에서 매칭 실패,2026-04-10T21:26:09
RM-000132,RM,"X-CAP 체결형 스프레이 X (구형, 일본용) ABS 난연 화이트",ABS 난연 화이트,,ABS 난연,,,천우,,,0.0,,,,,A,26.03월,135,"X-CAP 체결형 스프레이 X (구형, 일본용)",,raw_only,A단독: 파일 B/C에서 매칭 실패,2026-04-10T21:26:09
RM-000133,RM,CONE 젠더 ABS 난연 블랙 + 블랙 무광,ABS 난연 블랙 + 블랙 무광,,ABS 난연,,,천우,조립,DX3000 블랙 무광,0.0,,,,,A,26.03월,136,CONE 젠더,CONE 젠더 (컬리메이터 결합용),mapped,matched to file B row 61 (score=6),2026-04-10T21:26:09
RM-000134,RM,메디컬용 컬리메타 ABS 난연 블랙,ABS 난연 블랙,,ABS 난연,,,금오몰드,,,61.0,,,,,A,26.03월,137,메디컬용 컬리메타,,raw_only,A단독: 파일 B/C에서 매칭 실패,2026-04-10T21:26:09
RM-000135,RM,메디컬용 컬리메타 CAP ABS 난연 블랙 + 블랙 무광,ABS 난연 블랙 + 블랙 무광,,ABS 난연,,,금오몰드,,,106.0,,,,,A,26.03월,138,메디컬용 컬리메타 CAP,,raw_only,A단독: 파일 B/C에서 매칭 실패,2026-04-10T21:26:09
RM-000136,RM,LCD WINDOW 투명 아크릴,투명 아크릴,,아크릴,,,천우,조립,DX3000,280.0,,,,,A,26.03월,139,LCD WINDOW,아크릴 투명 십자 Panel (66 x 66 mm),mapped,matched to file B row 67 (score=4),2026-04-10T21:26:09
RM-000137,RM,LCD LED 확산 아크릴,확산 아크릴,,아크릴,,,천우,조립,SOLO,100.0,,,,,A,26.03월,140,LCD LED,LCD_LED 확산 아크릴,mapped,matched to file B row 501 (score=15),2026-04-10T21:26:09
RM-000138,RM,POWER LED 확산 아크릴,확산 아크릴,,아크릴,,,천우,조립,SOLO,612.0,,,,,A,26.03월,141,POWER LED,Aiming_Light _LED 확산 아크릴,mapped,matched to file B row 499 (score=9),2026-04-10T21:26:09
RM-000139,RM,EX LED (좌) 확산 아크릴,확산 아크릴,,아크릴,,,천우,조립,SOLO,300.0,,,,,A,26.03월,142,EX LED (좌),Aiming_Light _LED 확산 아크릴,mapped,matched to file B row 499 (score=9),2026-04-10T21:26:09
RM-000140,RM,EX LED (우) 확산 아크릴,확산 아크릴,,아크릴,,,천우,조립,SOLO,300.0,,,,,A,26.03월,143,EX LED (우),Aiming_Light _LED 확산 아크릴,mapped,matched to file B row 499 (score=9),2026-04-10T21:26:09
RM-000141,RM,메디컬용 십자아크릴 (66*66),,,아크릴,,,,,,124.0,,,,,A,26.03월,144,메디컬용 십자아크릴 (66*66),,raw_only,A단독: 파일 B/C에서 매칭 실패,2026-04-10T21:26:09
RM-000142,RM,알루미늄 필터 0.8T * Φ63,0.8T * Φ63,,AL,,,광전레이저,조립,DX3000,652.0,,,,,A,26.03월,145,알루미늄 필터,알루미늄 필터 [0.8T * Φ63],mapped,matched to file B row 31 (score=19),2026-04-10T21:26:09
RM-000143,RM,알루미늄 필터 1.5T * Φ63 일본 동물용,1.5T * Φ63 일본 동물용,,AL,,,광전레이저,조립,공용,34.0,,,,,A,26.03월,146,알루미늄 필터,알루미늄 필터 [1.5T * Φ63] (일본 동물용),mapped,matched to file B row 412 (score=23),2026-04-10T21:26:09
RM-000144,RM,HAND STRAP 손잡이 인조 가죽,인조 가죽,,인조가죽,,,굿모닝코리아유통,조립,DX3000,0.0,,,,,A,26.03월,147,HAND STRAP 손잡이,HAND STRAP,mapped,matched to file B row 17 (score=6),2026-04-10T21:26:09
RM-000145,RM,HAND STRAP 손잡이 (로고 없음) 인조 가죽,인조 가죽,,인조가죽,,,굿모닝코리아유통,조립,DX3000,240.0,,,,,A,26.03월,148,HAND STRAP 손잡이 (로고 없음),HAND STRAP,mapped,matched to file B row 17 (score=6),2026-04-10T21:26:09
RM-000146,RM,고리 1 니켈 도금,니켈 도금,,STEEL,,,굿모닝코리아유통,조립,DX3000 ADX4000W,407.0,,,,,A,26.03월,149,고리 1,"가죽손잡이 고리1_ [AL(Cr도금), SUS Φ2.0]",mapped,matched to file B row 24 (score=4),2026-04-10T21:26:09
RM-000147,RM,고리 2 니켈 도금,니켈 도금,,STEEL,,,굿모닝코리아유통,조립,DX3000 ADX4000W,409.0,,,,,A,26.03월,150,고리 2,"가죽손잡이 고리2_ [AL(Cr도금), SUS Φ2.0 ]",mapped,matched to file B row 25 (score=4),2026-04-10T21:26:09
RM-000148,RM,CTR B/D,,,PCB,,,HLP,조립,SOLO,0.0,,,,,A,26.03월,151,CTR B/D,CTR _BD,mapped,matched to file B row 515 (score=6),2026-04-10T21:26:09
RM-000149,RM,FET B/D + 56 (교체전),+ 56 (교체전),,PCB,,,HLP,진공,COCOON,93.0,,,,,A,26.03월,152,FET B/D,FET BD,mapped,matched to file C row 77 (score=6),2026-04-10T21:26:09
RM-000150,RM,POWER SWITCH BD,,,PCB,,,HLP,조립,ADX6000 공용,755.0,,,,,A,26.03월,153,POWER SWITCH BD,Power Switch B/D,mapped,matched to file B row 203 (score=9),2026-04-10T21:26:09
RM-000151,RM,POWER SWITCH BD (Ver 3.0.0),,,PCB,,,HLP,조립,ADX6000 공용,98.0,,,,,A,26.03월,154,POWER SWITCH BD (Ver 3.0.0),Power Switch B/D,mapped,matched to file B row 203 (score=6),2026-04-10T21:26:09
RM-000152,RM,HANDLE CONNECTOR BD 신형 (신주 2핀),,,PCB,,,HLP,조립,COCOON,200.0,,,,,A,26.03월,155,HANDLE CONNECTOR BD 신형 (신주 2핀),CONNECTOR BD (신주 2핀),mapped,matched to file B row 330 (score=4),2026-04-10T21:26:09
RM-000153,RM,BATTERY BRIDGE BD,,,PCB,,,HLP,조립,ADX6000 공용,189.0,,,,,A,26.03월,156,BATTERY BRIDGE BD,Battery Bridge B/D,mapped,matched to file B row 206 (score=9),2026-04-10T21:26:09
RM-000154,RM,CRADLE BD,,,PCB,,,HLP,조립,ADX6000 공용,656.0,,,,,A,26.03월,157,CRADLE BD,Cradle B/D,mapped,matched to file B row 210 (score=7),2026-04-10T21:26:09
RM-000155,RM,OP & TOUCH BD,,,PCB,,,HLP,조립,COCOON,0.0,,,,,A,26.03월,158,OP & TOUCH BD,"OP BD+TOUCH BD_ Ass'y
  (Atmega128)_FFC케이블 케넥트 수정 (신형)",mapped,matched to file B row 335 (score=3),2026-04-10T21:26:09
RM-000156,RM,하네스 1번 TX30(FEMALE)+YH396-02 100mm CTR BD 외부단자 2핀,TX30(FEMALE)+YH396-02 100mm CTR BD 외부단자 2핀,,CABLE,,,HLP,조립,COCOON,215.0,,,,,A,26.03월,159,하네스 1번,"CTR BD 외부단자 2핀 (TX30(FEMALE)+YH396-02100mm 
(하네스 1번)",mapped,matched to file B row 322 (score=25),2026-04-10T21:26:09
RM-000157,RM,하네스 2번 TX30(MALE)+DC022(2.5) 80mm 전원 외부단자 2핀,TX30(MALE)+DC022(2.5) 80mm 전원 외부단자 2핀,,CABLE,,,HLP,조립,COCOON,424.0,,,,,A,26.03월,160,하네스 2번,"TX30(MALE)+DC022(2.5) 80mm 전원 외부단자 2핀 
(하네스 2번)",mapped,matched to file B row 323 (score=28),2026-04-10T21:26:09
RM-000158,RM,하네스 3번 FFC CABLE 1mm*30P*200*B CTR BD*OP BD (다른방향),FFC CABLE 1mm*30P*200*B CTR BD*OP BD (다른방향),,CABLE,,,HLP,조립,COCOON,374.0,,,,,A,26.03월,161,하네스 3번,"30핀 FFC CABLE 
(하네스 3번)",mapped,matched to file B row 324 (score=11),2026-04-10T21:26:09
RM-000159,RM,하네스 4번 12505HS-02+SORDER 50mm - OP BD 2.20 전용 스피커 2핀,12505HS-02+SORDER 50mm - OP BD 2.20 전용 스피커 2핀,,CABLE,,,HLP,조립,COCOON,0.0,,,,,A,26.03월,162,하네스 4번,"12505HS-02+SORDER 50mm 스피커 2핀 
(하네스 4번)",mapped,matched to file B row 325 (score=19),2026-04-10T21:26:09
RM-000160,RM,하네스 5번 YH396-04*2EA 150mm BATTERY BRIDGE BD 4핀,YH396-04*2EA 150mm BATTERY BRIDGE BD 4핀,,CABLE,,,HLP,조립,COCOON,492.0,,,,,A,26.03월,163,하네스 5번,"BATTERY BRIDGE BD 4핀 (YH396-04*2EA 150mm
 (하네스 5번)",mapped,matched to file B row 326 (score=21),2026-04-10T21:26:09
RM-000161,RM,하네스 7번 12505HS-05 125mm POWER SWITCH BD 5핀,12505HS-05 125mm POWER SWITCH BD 5핀,,CABLE,,,HLP,조립,COCOON,300.0,,,,,A,26.03월,164,하네스 7번,"12505HS-05 125mm POWER SWITCH BD 5핀
 (하네스 7번)",mapped,matched to file B row 327 (score=24),2026-04-10T21:26:09
RM-000162,RM,하네스 11번 YH396-02+SORDER 80mm CRADLE 신주 연결 2핀,YH396-02+SORDER 80mm CRADLE 신주 연결 2핀,,CABLE,,,HLP,조립,COCOON,356.0,,,,,A,26.03월,165,하네스 11번,"YH396-02+SORDER 80mm CRADLE 신주 연결 2핀 
(하네스 11번)",mapped,matched to file B row 328 (score=26),2026-04-10T21:26:09
RM-000163,RM,"에이밍 하네스 1번 YHM025-02R 210mm, CTR + POWER BD 2핀","YHM025-02R 210mm, CTR + POWER BD 2핀",,CABLE,,,HLP,조립,COCOON,431.0,,,,,A,26.03월,166,에이밍 하네스 1번,CTR+Power BD 2핀 (코쿤 에이밍라이트용 하네스 1번 ) YHM025-02R 210mm,mapped,matched to file B row 358 (score=19),2026-04-10T21:26:09
RM-000164,RM,"에이밍 하네스 2번 YHM025-02R 180mm, LED BD 2핀, 19+83(사출결합)","YHM025-02R 180mm, LED BD 2핀, 19+83(사출결합)",,CABLE,,,HLP,조립,COCOON,277.0,,,,,A,26.03월,167,에이밍 하네스 2번,LED BD 2핀 (코쿤 에이밍라이트용 하네스 2번)  YHM025-02R 180mm,mapped,matched to file B row 359 (score=13),2026-04-10T21:26:09
RM-000165,RM,OLED PANEL UG-5664ASWEF01,UG-5664ASWEF01,,PANEL,,,HLP,조립,COCOON,0.0,,,,,A,26.03월,168,OLED PANEL,OLED PANEL,mapped,matched to file B row 277 (score=7),2026-04-10T21:26:09
RM-000166,RM,TOP BODY 메탈 실버 유광,메탈 실버 유광,,ABS 난연,,,천우,조립,ADX4000W,303.0,,,,,A,26.03월,169,TOP BODY,TOP BODY,mapped,matched to file B row 78 (score=7),2026-04-10T21:26:09
RM-000167,RM,BOTTOM BODY 블랙 유광,블랙 유광,,ABS 난연,,,천우,조립,ADX4000W,0.0,,,,,A,26.03월,170,BOTTOM BODY,BOTTOM BODY,mapped,matched to file B row 79 (score=7),2026-04-10T21:26:09
RM-000168,RM,OLED GUIDE ABS 난연 화이트,ABS 난연 화이트,,ABS 난연,,,천우,조립,COCOON,0.0,,,,,A,26.03월,171,OLED GUIDE,OLED GUIDE 사출 ,mapped,matched to file B row 278 (score=7),2026-04-10T21:26:09
RM-000169,RM,POWER BUTTON 메탈 실버 유광,메탈 실버 유광,,ABS 난연,,,천우,조립,DX3000,324.0,,,,,A,26.03월,172,POWER BUTTON,POWER BUTTON,mapped,matched to file B row 8 (score=9),2026-04-10T21:26:09
RM-000170,RM,BUTTON INDICATOR ABS 난연 화이트,ABS 난연 화이트,,ABS 난연,,,천우,조립,COCOON,259.0,,,,,A,26.03월,173,BUTTON INDICATOR,BUTTON INDICATOR,mapped,matched to file B row 286 (score=9),2026-04-10T21:26:09
RM-000171,RM,TOUCH DUMMY 확산 아크릴,확산 아크릴,,ABS 난연,,,천우,조립,COCOON,156.0,,,,,A,26.03월,174,TOUCH DUMMY,TOUCH DUMMY,mapped,matched to file B row 287 (score=9),2026-04-10T21:26:09
RM-000172,RM,LOCK KNOB 메탈 실버 유광,메탈 실버 유광,,ABS 난연,,,천우,조립,COCOON 메탈 실버,69.0,,,,,A,26.03월,175,LOCK KNOB,LOCK KNOB ,mapped,matched to file B row 289 (score=9),2026-04-10T21:26:09
RM-000173,RM,LOCK INNER 메탈 실버,메탈 실버,,ABS 난연,,,천우,조립,COCOON 메탈 실버,29.0,,,,,A,26.03월,176,LOCK INNER,LOCK INNER ,mapped,matched to file B row 290 (score=9),2026-04-10T21:26:09
RM-000174,RM,FRONT S (18cm) 블랙 유광,블랙 유광,,ABS 난연,,,천우,조립,COCOON 블랙 유광,207.0,,,,,A,26.03월,177,FRONT_S (18cm),FRONT_S (18cm) ,mapped,matched to file B row 313 (score=9),2026-04-10T21:26:09
RM-000175,RM,FRONT L (20cm) ABS 난연 블랙 + 블랙 유광,ABS 난연 블랙 + 블랙 유광,,ABS 난연,,,천우,조립,COCOON 블랙 유광,165.0,,,,,A,26.03월,178,FRONT_L (20cm),FRONT_L (20cm) ,mapped,matched to file B row 316 (score=9),2026-04-10T21:26:09
RM-000176,RM,FRONT CAP 블랙 유광,블랙 유광,,ABS 난연,,,천우,조립,COCOON 블랙 유광,248.0,,,,,A,26.03월,179,FRONT_CAP,FRONT_CAP,mapped,matched to file B row 317 (score=8),2026-04-10T21:26:09
RM-000177,RM,에이밍 앞 사출 블랙 유광,블랙 유광,,ABS 난연,,,천우,,,295.0,,,,,A,26.03월,180,에이밍 앞 사출,,raw_only,A단독: 파일 B/C에서 매칭 실패,2026-04-10T21:26:09
RM-000178,RM,CONE GUIDE S (18cm) ABS 난연 화이트,ABS 난연 화이트,,ABS 난연,,,천우,조립,COCOON,260.0,,,,,A,26.03월,181,CONE GUIDE_S (18cm),CONE GUIDE_S (18cm),mapped,matched to file B row 314 (score=11),2026-04-10T21:26:09
RM-000179,RM,CONE GUIDE L (20cm) ABS 난연 화이트,ABS 난연 화이트,,ABS 난연,,,천우,조립,COCOON,420.0,,,,,A,26.03월,182,CONE GUIDE_L (20cm),CONE GUIDE_L (20cm),mapped,matched to file B row 315 (score=11),2026-04-10T21:26:09
RM-000180,RM,HAND BODY 메탈 실버 유광,메탈 실버 유광,,ABS 난연,,,천우,조립,COCOON 메탈 실버 유광,80.0,,,,,A,26.03월,183,HAND BODY,HAND BODY 사출 ,mapped,matched to file B row 293 (score=7),2026-04-10T21:26:09
RM-000181,RM,HAND TOP COVER 메탈 실버,메탈 실버,,ABS 난연,,,천우,조립,COCOON 메탈 실버,490.0,,,,,A,26.03월,184,HAND TOP COVER,HAND TOP COVER 사출 ,mapped,matched to file B row 294 (score=5),2026-04-10T21:26:09
RM-000182,RM,BAT BOTTOM 블랙 유광,블랙 유광,,ABS 난연,,,천우,조립,COCOON 블랙 유광,433.0,,,,,A,26.03월,185,BAT BOTTOM,BAT BOTTOM ,mapped,matched to file B row 301 (score=6),2026-04-10T21:26:09
RM-000183,RM,CRADLE BODY BUTTON X ABS 난연 블랙 + 블랙 유광,ABS 난연 블랙 + 블랙 유광,,ABS 난연,,,천우,조립,COCOON 블랙 유광,48.0,,,,,A,26.03월,186,CRADLE BODY BUTTON X,CRADLE BODY 사출,mapped,matched to file B row 305 (score=4),2026-04-10T21:26:09
RM-000184,RM,CRADLE BOTTOM 블랙 유광,블랙 유광,,ABS 난연,,,천우,조립,COCOON 블랙 유광,90.0,,,,,A,26.03월,187,CRADLE BOTTOM,CRADLE BOTTOM 사출 ,mapped,matched to file B row 306 (score=5),2026-04-10T21:26:09
RM-000185,RM,CRADLE FRAME 도금용 사출 + 크롬 도금,도금용 사출 + 크롬 도금,,도금용 ABS,,,천우,조립,COCOON,103.0,,,,,A,26.03월,188,CRADLE FRAME,CRADLE FRAME,mapped,matched to file B row 307 (score=9),2026-04-10T21:26:09
RM-000186,RM,SHOT BUTTON ABS 난연 화이트 + 오렌지 유광,ABS 난연 화이트 + 오렌지 유광,,ABS 난연,,,천우,조립,COCOON,165.0,,,,,A,26.03월,189,SHOT BUTTON,SHOT BUTTON 사출 ,mapped,matched to file B row 297 (score=7),2026-04-10T21:26:09
RM-000187,RM,SHOT PCB GUIDE ABS 난연 화이트,ABS 난연 화이트,,ABS 난연,,,천우,조립,COCOON,0.0,,,,,A,26.03월,190,SHOT PCB GUIDE,SHOT PCB GUIDE 사출 ,mapped,matched to file B row 298 (score=7),2026-04-10T21:26:09
RM-000188,RM,SLIDE SWITCH ABS 난연 화이트 + 레드 유광,ABS 난연 화이트 + 레드 유광,,ABS 난연,,,천우,조립,SOLO,332.0,,,,,A,26.03월,191,SLIDE SWITCH,Slide Switch Cap _ 레드무광 도색,mapped,matched to file B row 493 (score=8),2026-04-10T21:26:09
RM-000189,RM,SLIDE CAP ABS 난연 화이트 + 레드 유광,ABS 난연 화이트 + 레드 유광,,ABS 난연,,,천우,조립,COCOON 레드 유광,400.0,,,,,A,26.03월,192,SLIDE CAP,SLIDE CAP,mapped,matched to file B row 300 (score=8),2026-04-10T21:26:09
RM-000190,RM,GER GUIDE ABS 난연 화이트,ABS 난연 화이트,,ABS 난연,,,천우,조립,COCOON,471.0,,,,,A,26.03월,193,GER GUIDE,GER GUIDE,mapped,matched to file B row 312 (score=8),2026-04-10T21:26:09
RM-000191,RM,에이밍 LED BODY 신형 A,,,ABS 난연,,,오비스코리아,조립,COCOON,658.0,,,,,A,26.03월,194,에이밍 LED BODY 신형 A,에이밍 TOP BODY ASS'Y,mapped,matched to file B row 341 (score=3),2026-04-10T21:26:09
RM-000192,RM,에이밍 LED BODY 신형 B,,,ABS 난연,,,오비스코리아,조립,COCOON,257.0,,,,,A,26.03월,195,에이밍 LED BODY 신형 B,에이밍 TOP BODY ASS'Y,mapped,matched to file B row 341 (score=3),2026-04-10T21:26:09
RM-000193,RM,에이밍 방사구 젠더,,,ABS 난연,,,다우정밀,,,0.0,,,,,A,26.03월,196,에이밍 방사구 젠더,,raw_only,A단독: 파일 B/C에서 매칭 실패,2026-04-10T21:26:09
RM-000194,RM,WINDOW 투명 아크릴 + 실크 인쇄 로고O,투명 아크릴 + 실크 인쇄 로고O,,아크릴,,,우민테크,조립,COCOON,270.0,,,,,A,26.03월,197,WINDOW,WINDOW,mapped,matched to file B row 318 (score=5),2026-04-10T21:26:09
RM-000195,RM,WINDOW 투명 아크릴 + 실크 인쇄 로고X,투명 아크릴 + 실크 인쇄 로고X,,아크릴,,,우민테크,조립,COCOON,500.0,,,,,A,26.03월,198,WINDOW,WINDOW,mapped,matched to file B row 318 (score=5),2026-04-10T21:26:09
RM-000196,RM,에이밍 아크릴 은경 아크릴,아크릴,,아크릴,,,,조립,ADX6000 공용,0.0,,,,,A,26.03월,199,에이밍 아크릴 은경,아크릴 은경,mapped,matched to file B row 152 (score=12),2026-04-10T21:26:09
RM-000197,RM,에이밍 십자 아크릴 (사각 모양) 투명 아크릴 + 인쇄,투명 아크릴 + 인쇄,,아크릴,,,,조립,COCOON,0.0,,,,,A,26.03월,200,에이밍 십자 아크릴 (사각 모양),코쿤 에이밍 십자 아크릴 (사각 모양),mapped,matched to file B row 347 (score=11),2026-04-10T21:26:09
RM-000198,RM,에이밍 원형 십자 아크릴 (테두리 O) 2.0T 투명 아크릴 + 인쇄 2T - 영국용,투명 아크릴 + 인쇄 2T - 영국용,,아크릴,,,,조립,COCOON,0.0,,,,,A,26.03월,201,에이밍 원형 십자 아크릴 (테두리 O) 2.0T,원형 십자 아크릴 1 (테두리 두껍게 있는 것) 2.0T - 영국용,mapped,matched to file B row 348 (score=11),2026-04-10T21:26:09
